"track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"07ANB9prOyNTWnMbDGNzdW","Fortunate Son","Creedence Clearwater Revival",1,"4V56hbkzJHgxfJfc0vpue7","The Long Road Home - The Ultimate John Fogerty - Creedance Collection","2005-01-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.634,0.762,0,-3.917,1,0.0393,0.0562,0.244,0.192,0.427,132.539,138053
"0SvfyHYDp2uIsHt53LDlI9","Cat Scratch Fever","Ted Nugent",58,"5vndJ1bTQkvu3HZaJjgomB","Cat Scratch Fever","1977-04-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.549,0.916,4,-4.185,0,0.034,0.0049,0.123,0.104,0.632,127.131,219400
"32qR2DcQRSJ6G2s8SC16oP","Honky Tonk Women","The Rolling Stones",2,"0jAfOGDsl1wW8NUA2djMPy","Rolled Gold +","1975-11-06","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.558,0.683,7,-9.868,1,0.0585,0.353,0.0171,0.111,0.966,120.169,179200
"5LPGZnsy07YNxeuTI1X3RT","American Woman - 7"" Version","The Guess Who",53,"049pDJuLOtgEpo1buRzScg","Platinum & Gold Collection","2003-05-06","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.538,0.841,9,-7.547,1,0.0375,0.0424,0.00178,0.312,0.881,93.077,231640
"1K89oHPxT4wRg5ocaDLq3J","Starman - Single Mix","David Bowie",43,"3nSP0MJ9XyYZjCRowFaUbo","Legacy (Deluxe Edition)","2016-11-11","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.307,0.429,5,-11.054,1,0.0333,0.211,0,0.391,0.582,199.787,254720
"23aXhG2x664ZNxtgU7gjzE","Another One Bites the Dust / All Right Now","Genital Motors",42,"2npNuqL4GOLPC4OrinHxdg","Another One Bites All the Voodoo Dust Right Now, Child!","2019-02-20","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.75,0.651,2,-5.247,1,0.0461,0.128,2.58e-06,0.183,0.694,115.015,250105
"6mFkJmJqdDVQ1REhVfGgd1","Wish You Were Here","Pink Floyd",76,"0bCAjiUamIFqKJsekOYuRw","Wish You Were Here","1975-09-12","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744
"2HHtWyy5CgaQbC7XSoOb0e","Eye of the Tiger","Survivor",72,"4PT9VulQaQP6XR1xBI2x1W","Eye Of The Tiger","1982","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773
"4ECNtOnqzxutZkXP4TE3n3","Separate Ways (Worlds Apart)","Journey",67,"2EFUNYmwxe0AOGxBORrfaw","Frontiers","1983-02-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,323707
"1QLyDdhB9gmxbGv0K1kFyT","Rock You Like a Hurricane","Scorpions",61,"0CTCk1eshEadFqZ4NBfe9N","Stranger Things (Soundtrack from the Netflix Original Series)","2017-10-27","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.584,0.833,11,-5.824,1,0.0358,0.000265,0.00595,0.32,0.671,124.018,254347
"3dix9ONSeCaR05vk8K2kEQ","Breaking the Law","Judas Priest",27,"4OwBaU87F1fKR9xAQ5qdhQ","British Steel - 30th Anniversary","2010-05-10","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.362,0.959,2,-5.653,1,0.0882,0.0249,7.63e-06,0.0694,0.505,164.01,155520
"1bp2IO61zbQrbWNmKKxg3f","The Joker","Steve Miller Band",75,"5uYNj1HkZrWKAkhEYcGmJr","The Joker","1973-01-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,264504
"3f0U5NaD1bCk8nmKpn2ZJY","Kodachrome","Paul Simon",61,"50pzpI17hwQj7LKcOiLMFD","There Goes Rhymin' Simon","1973-05-05","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,215400
"1H4idkmruFoJBg1DvUv2tY","Band On The Run - Remastered 2010","Paul McCartney",71,"257oomaawruFknt5wYCPDh","Band On The Run (Standard)","1973-12-05","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027
"4gRA0i5sxx3jAhHaVjPnUN","Use Me","Bill Withers",63,"0sFuW4rH5mFZUjNKnckO3v","Still Bill","1972-05-01","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.759,0.586,11,-13.461,0,0.056,0.0333,0.00312,0.0743,0.948,154.624,228327
"5EOoMWIB9iK4ZpcSex9Ec7","Old Time Rock & Roll","Bob Seger",72,"1vhib5WLHRVdOpRjiTHk15","Stranger In Town","1978-05-05","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,194147
"5PHGTeEdFxTEb4hepxug86","Turn! Turn! Turn! (To Everything There Is a Season)","The Byrds",42,"4lkNuTe5xkDTGS4a55R8mC","The Essential Byrds","1965","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.449,0.811,2,-8.17,1,0.0458,0.117,2.28e-05,0.0393,0.736,124.594,229533
"1xair0UVVvZdwvtPJb0X4B","Hard To Handle","The Black Crowes",2,"6hjr384HEL7Vqfp60Wuv7W","Shake Your Money Maker","1990","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.605,0.796,4,-3.618,1,0.0421,0.00286,0.000541,0.279,0.961,103.671,187720
"1A3OA6zON5HHueFm4ejrRF","Because the Night","Patti Smith",58,"00tuL4qPxBs3w8S1BaG3Zv","Outside Society","2011-08-23","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.442,0.793,11,-5.378,0,0.0354,0.0557,0,0.0934,0.547,123.67,202867
"6rB5eNXwpxDbVJJpWzaOlf","Corazón Enamorado","Juan Luis Guerra 4.40",49,"6Q8jh2ZFgTVWBeLlGCTJKV","Corazón Enamorado","2019-04-26","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.879,0.488,6,-4.758,1,0.0364,0.763,3.94e-06,0.141,0.888,125.04,189520
"62E8JJRtwOwU85uup9C5Ox","Parecen Viernes","Marc Anthony",9,"4hsmoagPCQS5oikGuuAPdN","Parecen Viernes","2019-04-19","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.658,0.863,7,-3.575,0,0.0352,0.287,1.53e-05,0.16,0.967,96.499,268440
"2HnKakdBYatbAEZVNr1Juc","Tú Lo Sabes","PeeWee",39,"66gFx3trNeOR60XxWy5CJz","Tú Lo Sabes","2019-04-11","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.775,0.826,8,-4.378,1,0.0933,0.0836,0,0.11,0.618,96.016,185640
"5IgIor9wnFdCgA1Pc0Xeu4","Perdido","Carlos Baute",37,"1I63l2ytIXHyGA3W0qJuqs","Perdido","2019-05-03","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.789,0.839,8,-5.129,1,0.0737,0.0878,0,0.0771,0.818,161.953,157886
"5ErnvqMFGlEl3AZdazIiLw","La China Medina","Rubén Blades",27,"0MIDyc6ZUQWpZcgx6Bu9Mg","La China Medina","2019-05-03","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.789,0.908,7,-7.213,1,0.0347,0.0354,2.41e-05,0.149,0.952,112.004,241355
"1R5nCcASgTubHzMx2Ic5UU","Faldita","Leslie Shaw",59,"7KTFqkLbakkZj2zHZWuplA","Faldita","2019-03-08","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.846,0.789,11,-3.245,0,0.0653,0.00828,5.42e-05,0.058,0.806,98,190193
"6Nmpt6fRu5Yvbfraoe13tx","El Ritmo de Mi Corazón","Gian Marco",57,"6acfGxamQJEeaasvYLzJUy","El Ritmo de Mi Corazón","2019-05-03","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.769,0.926,7,-4.193,1,0.0542,0.104,2.5e-06,0.324,0.955,104.987,262000
"1O34fFJyV7djSqRtOuRSVh","Si Me Das Tu Amor","Carlos Vives",61,"4HnkFvcWujnLxUcPQkPjRM","Si Me Das Tu Amor","2019-03-01","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.707,0.88,6,-4.268,0,0.0764,0.0613,0,0.0656,0.379,93.032,213187
"2qXwXciJwW4Qdg7KDesOCQ","Alguien Como Tú","Jósean Log",56,"7u4Q7oQOCM6tB5v806Ya84","El Futuro No Existe","2019-04-23","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.717,0.685,4,-10.224,0,0.105,0.427,0.000101,0.204,0.479,120.086,225747
"3NncP0ajz9lqYAZcQD7Bpo","Duele","Reik",8,"33nh5PW5ABzuy0JmKxREh8","Duele","2019-03-20","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.684,0.842,7,-4.54,0,0.201,0.0356,0,0.204,0.483,174.051,238360
"5OSrMt5y9dExB2J5vMdTVk","Un Traguito","Lérica",61,"1OfaHu7z6jOeVkoZsEVl0H","Un Traguito","2019-01-17","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.642,0.851,0,-3.448,1,0.103,0.143,0,0.776,0.653,96.996,184185
"6hgMxMYRqMXeM0REDayIIl","Te Quedaste Solo","Fanny Lu",45,"1xAfklkFiBCPPhIns5zzD1","Te Quedaste Solo","2019-05-17","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.876,0.738,2,-4.835,1,0.0941,0.2,0,0.12,0.741,96.006,195867
"1BVnAMf782HlV4HIPliHr8","I Love You More","Juan Luis Guerra 4.40",28,"2b2KdriL6AFuxU1PoOIBgy","I Love You More","2019-05-10","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.758,0.914,10,-2.699,1,0.084,0.737,0,0.0749,0.962,149.786,196200
"1VYdx50j4dHw3fca2EpNNx","Si Te Atreves - Canción Original De La Película ""Los Japón""","Juan Magán",50,"7KaeMY7vw3MU7qBIVuAM1K","Si Te Atreves (Canción Original De La Película ""Los Japón"")","2019-05-09","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.676,0.652,8,-4.364,1,0.11,0.285,0,0.107,0.867,179.761,164664
"0Q5uZEhL7k1MsYvZt0Ft2W","Ella Me Beso - Remix","Elvis Crespo",38,"30ABYWgdltvV36K9uldGNC","Ella Me Beso","2019-05-10","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.783,0.921,0,-3.254,1,0.202,0.214,0,0.0736,0.887,120.054,188075
"1fBsLZr8fLxXR3n0FpLUhC","Lo vimos venir (con Alex Ubago)","Molina Molina",20,"6GrwThAJbXZEptAC7enjqg","Lo vimos venir (con Alex Ubago)","2019-05-17","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.542,0.635,7,-8.366,1,0.0494,0.0204,1.34e-05,0.119,0.549,147.059,231642
"5GB82gaWr4d7U4AtJyfVi1","Medellín - Offer Nissim Madame X In The Sphinx","Madonna",43,"106SyrCt4mxTIyeXDF9Tgg","Medellín (Remixes)","2019-05-09","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.776,0.852,1,-5.904,1,0.0684,0.0478,0.0122,0.12,0.224,113.984,330526
"6I1JuzUGxTAD0kDY65fg1s","Tan Buena","Gente De Zona",64,"00AVS4xDGxD61LgiIkDaN7","OTRA COSA","2019-05-24","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.833,0.831,0,-3.799,1,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107
"5AEe2QNDyG1u0bujk7LrgQ","Volver a Verte (feat. Cali y El Dandee)","Fonseca",65,"3IoPgNvM9CTiFg8FvJ0CIn","Agustín","2018-11-09","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.764,0.76,9,-2.961,1,0.0587,0.0276,0,0.0451,0.513,92.126,169800
"4jzPGm9YsNvFvpL5as5DVc","Tu Vida en la Mía","Marc Anthony",68,"0iSDto0c8PqIKtwrYS4lbh","OPUS","2019-05-10","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.643,0.874,2,-3.714,1,0.033,0.346,0.000299,0.36,0.877,93.494,374053
"29r7RLvr2Ae8kuSOUXTM1m","La Vida Es Una Sola","Nacho",50,"26w9pDxrtVy2xL5XRtdpOs","La Vida Es Una Sola","2019-08-09","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.852,0.84,0,-3.977,1,0.0848,0.101,0,0.0348,0.393,106.007,222693
"6dEfw0vBhzPzd7MjLwZvGd","Como Te Hago Entender","Karibe Orquesta",52,"6I7Bo8Mwf83fPhGaVBdCaO","Como Te Hago Entender","2018-08-12","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.693,0.813,5,-7.296,1,0.0576,0.0387,1.24e-06,0.124,0.657,177.998,254976
"059bcIhyc2SBwm6sw2AZzd","Te Vi","Piso 21",83,"02XOoh8XrlCc466QkkjGk5","Te Vi","2018-12-14","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848
"1kMUGCt7XLDc5Q64Vl0H8S","Bellacoso","Residente",77,"0un8ZRojNl6fYFRHYzQ9GG","Bellacoso","2019-07-26","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.774,0.851,11,-2.795,0,0.255,0.0651,0,0.0568,0.695,180.086,257865
"4bUrpXdPZIJMPUksA8ggDB","Hasta Viejitos (feat. Carlos Vives)","Alejandro Gonzalez",59,"7x4fQ2jEy7sJhOyqHGi4TP","Hasta Viejitos (feat. Carlos Vives)","2019-09-06","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.664,0.849,11,-5.996,1,0.0416,0.015,0,0.0559,0.723,81.94,199996
"6v3KW9xbzN5yKLt9YKDYA2","Señorita","Shawn Mendes",88,"0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800
"5Uel5PmPBZICA0TQTI912U","Ay Mi Dios","IAmChino",59,"5mL2ReCP9gU2mPnC3SKERE","Ay Mi Dios","2016-02-22","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.761,0.829,0,-3.203,0,0.0681,0.167,0,0.189,0.813,92.033,252003
"3UW4SUehKFC6qmaTZ3OiTp","Borinquen Bella (feat. Zion & Lennox)","Farruko",63,"1PgFsarDcIwCvLX32DpcxB","Gangalee","2019-04-26","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.794,0.731,9,-3.831,0,0.0717,0.16,0,0.0871,0.449,91.023,224653
"3za3hxbolwmy9AeUpWzuRE","Consejo de Amor","TINI",71,"2RuYsBRCgFEantZkX83W2Y","Quiero Volver","2018-10-12","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.475,0.717,0,-6.712,1,0.102,0.194,0,0.101,0.646,83.873,199720
"1g2Z2lOrwayOzDqOc8EfbR","La Cartera","Farruko",76,"1PgFsarDcIwCvLX32DpcxB","Gangalee","2019-04-26","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.771,0.796,10,-4.106,0,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,289907
"6IRgwlJMmQIxS9WXbQLAYX","Pega Pega","Tito ""El Bambino""",65,"4Sq1Buk4b0MVBh8aOvaGGz","Pega Pega","2019-05-31","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.8,0.845,11,-4.189,0,0.0574,0.124,1.13e-06,0.387,0.843,96.998,219600
"28XvT0F0E4sVamI6JRVnmU","100 Grados (feat. A.CHAL)","Lali",50,"5obU0I3k0EkmZl8L3a6dY1","Brava","2018-08-10","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.729,0.816,7,-4.551,1,0.129,0.0317,0.000495,0.231,0.288,100.052,204728
"6poj56vC9JUu1yHTsv92WA","Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo","Gusttavo Lima",64,"3C9ZJaOENH5Held20rJ0x8","O Embaixador in Cariri - Vol. 1 (Ao Vivo)","2019-10-04","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.673,0.915,0,-4.002,1,0.102,0.224,0,0.933,0.41,92.013,237508
"6X2R5GP9m4NycgGLZV2vH3","Compañera (Acústico)","Nahuel Pennisi",46,"6gbcDIQ3bS3O8FkDznfUya","Compañera (Acústico)","2019-10-18","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.568,0.201,6,-9.894,0,0.0312,0.883,8.26e-05,0.0821,0.392,77.905,198028
"1lrHvObazT0Z8Isoaiye7I","Escapémonos","Profetas",22,"7xLHtwRGmWCGt822inkBUE","Escapémonos","2019-10-18","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.77,0.418,5,-10.076,0,0.384,0.56,0.314,0.0676,0.681,185.919,186168
"7ffNh65adUgbdA7N1c4iN8","Sayonara","Izone",36,"7pPkC1MblBb0fzo46NZs3x","Sayonara","2019-10-18","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.793,0.846,7,-3.195,1,0.0313,0.311,0.000801,0.0578,0.949,130.034,221702
"2UyiDAqoc1R4gz4noiJ35z","Las Flores (feat. Los Auténticos Decadentes)","Benjamín Amadeo",58,"2Ly7wg5UWjJyyEgigWqvhO","Las Flores (feat. Los Auténticos Decadentes)","2019-10-03","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.75,0.763,7,-5.857,0,0.124,0.543,0,0.0904,0.763,100.053,213948
"2O4ilW9fzFuy11r6Zt5P72","Ganitas","Rombai",64,"6dxj3w7guZu03ZiMNt2bJk","Ganitas","2019-08-23","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.749,0.772,5,-5.13,1,0.0667,0.535,1.32e-06,0.0803,0.806,173.737,215375
"5m3jpKkgkfoMcym1qjToFg","Jangueo","Alex Rose",76,"0owN7Uk2MRirowjo9PQv14","LOST","2019-11-08","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.851,0.688,11,-4.038,1,0.0565,0.238,1.93e-05,0.105,0.732,103.982,259600
"2egI1hFZDAYrkCgtepoore","Cristina (feat. Shelow Shaq)","Maffio",77,"2ZTlbmxYIAhs8ckvgx0imI","Cristina (feat. Shelow Shaq)","2019-03-29","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.861,0.599,1,-4.205,1,0.246,0.183,0,0.0921,0.869,102.119,186893
"1mQwQm595whVQXCQ9wtzVS","El Festejo de la Vida","Afrodisiaco",25,"0tdYGe3Yq0tVBjaAM2Scco","El Festejo de la Vida","2019-11-22","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.727,0.925,9,-3.618,1,0.18,0.212,0,0.0936,0.736,147.078,250231
"1hvZ3uUcaCZrcZQXWUBRse","Free Free Free","Pitbull",47,"2zriqRg67gFAr1HhhgGjmx","Free Free Free","2018-07-06","Latin Pop 2019","5wONX0lVyQE5XTxqjTUiUd","latin","latin pop",0.71,0.951,4,-4.694,1,0.131,0.00157,0.0082,0.112,0.532,122.99,234146
"5o8lxcSYAj8uXTiIHoyyA9","Castles","Freya Ridings",67,"2r0ybH1gnkMCRq1ZnBrPXx","Castles","2019-05-30","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.672,0.752,4,-4.866,1,0.0843,0.0046,0.00047,0.056,0.429,116.945,211838
"1Cv1YLb4q0RzL6pybtaMLo","Sunday Best","Surfaces",81,"3mMWlBGocBwsS1Q0o9wvlc","Where the Light Is","2019-01-06","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571
"7HMmFQsKsljwTw8bS7lu19","Rare","Selena Gomez",88,"3YPFaTR7WMi1Hd4NVKdCJx","Rare","2020-01-10","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
"58ASzIQ5TBNQuAvCOZorjF","Hard Boy","Frawley",60,"4orFYFFPPT0XPqDSehtseF","Hard Boy","2019-05-03","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.516,0.825,4,-3.209,1,0.147,0.188,0,0.165,0.424,180.006,192347
"4TnjEaWOeW0eKTKIEvJyCa","Falling","Trevor Daniel",97,"1Czfd5tEby3DbdYNdqzrCa","Falling","2018-10-05","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382
"0sf12qNH5qcw8qpgymFOqD","Blinding Lights","The Weeknd",98,"2ZfHkwHuoAZrlz7RMj0PDz","Blinding Lights","2019-11-29","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
"4dZTZbmJBCCofAExHwefda","Lottery (Renegade)","K CAMP",79,"6Z8fenVdNwyQZ9iBFkNyKZ","Wayy 2 Kritical","2019-06-21","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.915,0.556,1,-8.601,1,0.216,0.0145,0.000179,0.0733,0.67,148.964,170947
"2YJ7tTicU1vUmUjYNJROrv","BOYFREN","LoveLeo",75,"3PgIavzkrgnFmiIcurJ7EI","BOYFREN","2019-11-15","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.842,0.368,1,-7.324,1,0.0668,0.251,0.0114,0.0912,0.713,79.96,136956
"41L3O37CECZt3N7ziG2z7l","Yummy","Justin Bieber",95,"1SN6N3fNkZk5oXQ9X46QZ3","Yummy","2020-01-03","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
"5WEAZtjEufELtaxqYcqCJg","Years","Astrid S",69,"585s4f9yrPNsp0G7AkTFDF","Down Low","2019-09-26","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.664,0.285,9,-7.907,1,0.0342,0.855,0,0.0952,0.256,124.148,190268
"7nDFTHHwfe32a8qdp9XqPy","False Confidence","Noah Kahan",74,"3DNQrMjvVGiueVrj1qquJd","Busyhead","2019-06-14","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.414,0.663,6,-7.77,1,0.0456,0.163,0,0.138,0.33,108.98,223400
"6r2JV75tE0vNgNCv4HKsBC","scared","Jeremy Zucker",71,"16mjtcKPxpQ4ajFHmJ0hJC","brent","2019-05-03","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.583,0.075,5,-15.843,1,0.0726,0.933,1.4e-06,0.111,0.347,108.418,207520
"3ZCTVFBt2Brf31RLEnCkWJ","everything i wanted","Billie Eilish",97,"4i3rAwPw7Ln2YrKDusaWyT","everything i wanted","2019-11-13","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
"6Ozh9Ok6h4Oi1wUSLtBseN","BOP","DaBaby",93,"1NsTSXjVNE7XmZ8PmyW0wl","KIRK","2019-09-27","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715
"6vaSStNN5NX4nJ4QbRY3S0","Colors","Black Pumas",58,"54SlWgNocRPhlZEFTYjOfW","Black Pumas","2019-06-21","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,246587
"7hpJ9tATWb2vztlq99hERP","Maniac","Conan Gray",85,"4x1U4pmSekLejbWCRI0SES","Maniac","2019-10-25","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.623,0.647,8,-5.438,1,0.04,0.00122,0,0.354,0.522,107.987,185787
"1bObrsJGW0UCIGZkvnDqbe","Stop This Flame","Celeste",66,"2dgxfbASZ7HDFEGFRNwbTr","Stop This Flame","2020-01-09","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.752,0.702,10,-4.927,0,0.0378,0.296,0,0.103,0.324,119.987,209408
"4CxFN5zON70B3VOPBYbd6P","you were good to me","Jeremy Zucker",82,"16mjtcKPxpQ4ajFHmJ0hJC","brent","2019-05-03","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,219147
"4Yxc55NX3tAXC2mHRAhtcW","All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",83,"5p3gSxNiXeYlPlztVAUjB2","All I Want (From ""High School Musical: The Musical: The Series"")","2019-11-27","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599,177323
"49Zxa1yQ9miyQSzuuKBYq9","Lady","Rema",57,"1LLXYglTLoygbDr70iZyyu","Bad Commando","2019-10-04","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.889,0.798,0,-6.62,1,0.256,0.0245,0,0.0671,0.594,119.969,213375
"2usxQITOSDqvkYiI0oIwao","You should be sad","Halsey",86,"1gBDGPFz9v93dxE3fUU9eO","You should be sad","2020-01-10","Pop Hits 2020","5TDtuKDbOhrfW7C58XnriZ","r&b","hip pop",0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473
